,line_id,order_id,order_date,order_timestamp,store_id,sku,quantity,product_style,product_category,product_size,product_list_price,line_total,parent_line_id,original_order_id,order_type,order_type_original
6361,2F0000047626,2F01032276,2019-07-19 00:00:00,2019-07-19 13:09:57,25,11014464,1,237759,22, 9,45.0,31.49,,2F01032276,3,1.0
6362,3D0000057434,3D01043060,2019-07-19 00:00:00,2019-07-19 14:31:54,33,11066967,1,244990,22,10,95.0,59.98,,3D01043060,1,1.0
6363,0F0000158795,0F01105985,2019-07-19 00:00:00,2019-07-19 15:15:11,5,11070152,1,245420,22, 9,70.0,59.98,,0F01105985,1,1.0
6364,2F0000047675,2F01032304,2019-07-19 00:00:00,2019-07-19 15:44:14,25,11070151,-1,245420,22, 8,70.0,-44.99,2F0000046582,2F01031719,3,
6365,2F0000047676,2F01032304,2019-07-19 00:00:00,2019-07-19 15:44:14,25,11065107,-1,244736,22, 9,55.0,-37.49,2F0000046583,2F01031719,3,
6366,2F0000047677,2F01032304,2019-07-19 00:00:00,2019-07-19 15:44:14,25,11036930,-1,240831,22, 9,140.0,-119.98,2F0000046584,2F01031719,3,
6367,2F0000047678,2F01032304,2019-07-19 00:00:00,2019-07-19 15:44:14,25,11065107,1,244736,22, 9,55.0,37.49,,2F01032304,3,1.0
6368,2F0000047679,2F01032304,2019-07-19 00:00:00,2019-07-19 15:44:14,25,11036917,1,240829,22, 9,140.0,119.98,,2F01032304,3,1.0
6369,2I0000029035,2I01020154,2019-07-19 00:00:00,2019-07-19 16:14:01,28,10968363,1,231546,22, 9½,175.0,89.99,,2I01020154,1,1.0
6370,2I0000029037,2I01020154,2019-07-19 00:00:00,2019-07-19 16:14:01,28,10974593,1,232548,22, 8½,150.0,129.98,,2I01020154,1,1.0
6371,3D0000057453,3D01043075,2019-07-19 00:00:00,2019-07-19 16:57:22,33,10931905,1,226449,22, 8½,140.0,119.98,,3D01043075,1,1.0
6372,3E0000066956,3E01044644,2019-07-19 00:00:00,2019-07-19 17:45:02,34,11058092,1,243754,22, 9,45.0,31.49,,3E01044644,1,1.0
6373,3D0000057482,3D01043093,2019-07-19 00:00:00,2019-07-19 18:31:33,33,11083040,1,247152,22,10,200.0,179.98,,3D01043093,1,1.0
6374,3E0000066978,3E01044657,2019-07-19 00:00:00,2019-07-19 18:53:01,34,11068239,1,245174,22,10½,120.0,59.98,,3E01044657,1,1.0
6375,3D0000057488,3D01043096,2019-07-19 00:00:00,2019-07-19 18:57:06,33,11059784,1,244036,22,11,150.0,129.98,,3D01043096,1,1.0
6376,AF0000098612,AF01064776,2019-07-19 00:00:00,2019-07-19 18:59:31,5,11057963,1,243744,22, 8½,110.0,110.0,,AF01064776,1,1.0
6377,1B0000109664,1B01072174,2019-07-19 00:00:00,2019-07-19 19:05:59,11,11026477,1,239452,22,10½,115.0,99.98,,1B01072174,1,1.0
6378,1B0000109665,1B01072174,2019-07-19 00:00:00,2019-07-19 19:05:59,11,11016426,1,238094,22, 9,55.0,37.49,,1B01072174,1,1.0
6379,3D0000057498,3D01043100,2019-07-19 00:00:00,2019-07-19 19:22:02,33,11020809,1,238645,22,11,78.0,69.98,,3D01043100,1,1.0
6380,AF0000098625,AF01064785,2019-07-19 00:00:00,2019-07-19 19:23:13,5,11060842,1,244147,22, 7½,200.0,179.98,,AF01064785,1,1.0
6381,1B0000109681,1B01072182,2019-07-19 00:00:00,2019-07-19 19:45:47,11,11070130,1,245417,22, 8,158.0,139.98,,1B01072182,1,1.0
6382,AF0000098659,AF01064797,2019-07-19 00:00:00,2019-07-19 19:46:13,5,11014464,1,237759,22, 9,45.0,41.98,,AF01064797,1,1.0
6383,3D0000057500,3D01043103,2019-07-19 00:00:00,2019-07-19 19:46:31,33,11058109,1,243756,22,12,45.0,41.98,,3D01043103,1,1.0
6384,0F0000158919,0F01106044,2019-07-19 00:00:00,2019-07-19 19:53:56,5,11016411,1,238093,22, 8,55.0,37.49,,0F01106044,1,1.0
6385,1B0000109687,1B01072187,2019-07-19 00:00:00,2019-07-19 19:58:24,11,11065113,1,244737,22,13,55.0,49.98,,1B01072187,1,1.0
6386,AF0000098676,AF01064813,2019-07-19 00:00:00,2019-07-19 20:24:47,5,11067061,1,244999,22, 9,50.0,33.74,,AF01064813,1,1.0
6387,2F0000047765,2F01032346,2019-07-19 00:00:00,2019-07-19 20:32:39,25,11073295,1,245972,22,10,128.0,74.99,,2F01032346,1,1.0
6388,3D0000057520,3D01043116,2019-07-19 00:00:00,2019-07-19 20:38:30,33,11021885,1,238812,22, 9½,130.0,119.98,,3D01043116,1,1.0
6389,1B0000109717,1B01072201,2019-07-19 00:00:00,2019-07-19 20:47:44,11,11067993,1,245155,22, 9,78.0,52.49,,1B01072201,1,1.0
6390,3E0000066999,3E01044672,2019-07-20 00:00:00,2019-07-20 10:28:00,34,11077978,1,246512,22, 7,220.0,220.0,,3E01044672,1,1.0
6391,2F0000047797,2F01032364,2019-07-20 00:00:00,2019-07-20 11:12:35,25,10954877,1,229860,22, 8,158.0,139.98,,2F01032364,1,1.0
6392,3E0000067011,3E01044680,2019-07-20 00:00:00,2019-07-20 11:22:35,34,11067312,1,245030,22, 9½,90.0,90.0,,3E01044680,1,1.0
6393,2F0000047805,2F01032368,2019-07-20 00:00:00,2019-07-20 11:28:52,25,10832707,1,212076,22,11,95.0,35.24,,2F01032368,1,1.0
6394,2F0000047806,2F01032368,2019-07-20 00:00:00,2019-07-20 11:28:52,25,11026477,1,239452,22,10½,115.0,74.99,,2F01032368,1,1.0
6395,2F0000047807,2F01032368,2019-07-20 00:00:00,2019-07-20 11:28:52,25,11057914,1,243740,22,10,120.0,99.98,,2F01032368,1,1.0
6396,3D0000057546,3D01043126,2019-07-20 00:00:00,2019-07-20 11:31:20,33,10834851,1,212399,22,10,150.0,134.98,,3D01043126,1,
6397,3D0000057551,3D01043129,2019-07-20 00:00:00,2019-07-20 11:56:58,33,10794342,1,206412,22, 9,150.0,150.0,,3D01043129,1,1.0
6398,3D0000057552,3D01043129,2019-07-20 00:00:00,2019-07-20 11:56:58,33,10662829,1,187466,22,10,130.0,109.98,,3D01043129,1,1.0
6399,3D0000057553,3D01043130,2019-07-20 00:00:00,2019-07-20 12:00:04,33,10834851,-1,212399,22,10,150.0,-134.98,3D0000057546,3D01043126,1,
6400,3D0000057554,3D01043131,2019-07-20 00:00:00,2019-07-20 12:15:24,33,11017347,1,238167,22,10,220.0,199.98,,3D01043131,1,1.0
6401,2F0000047825,2F01032379,2019-07-20 00:00:00,2019-07-20 12:20:29,25,10719573,1,195621,22, 8,298.0,298.0,,2F01032379,1,1.0
6402,3E0000067035,3E01044690,2019-07-20 00:00:00,2019-07-20 12:29:09,34,10832707,1,212076,22,11,95.0,46.98,,3E01044690,1,1.0
6403,3D0000057564,3D01043137,2019-07-20 00:00:00,2019-07-20 12:41:59,33,11092595,1,248476,22, 8,168.0,168.0,,3D01043137,1,1.0
6404,AF0000098791,AF01064863,2019-07-20 00:00:00,2019-07-20 12:46:55,5,11016422,1,238094,22, 7,55.0,37.49,,AF01064863,1,1.0
6405,3D0000057578,3D01043145,2019-07-20 00:00:00,2019-07-20 13:19:21,33,11064789,1,244684,22,10,195.0,129.98,,3D01043145,1,1.0
6406,1B0000109851,1B01072269,2019-07-20 00:00:00,2019-07-20 13:22:20,11,11056324,1,243553,22, 9,45.0,39.98,,1B01072269,1,1.0
6407,2I0000029144,2I01020218,2019-07-20 00:00:00,2019-07-20 13:48:54,28,10916177,1,224384,22, 7,168.0,149.98,,2I01020218,1,1.0
6408,2I0000029145,2I01020218,2019-07-20 00:00:00,2019-07-20 13:48:54,28,11071973,1,245702,22, 7,110.0,67.49,,2I01020218,1,1.0
6409,2F0000047871,2F01032406,2019-07-20 00:00:00,2019-07-20 13:55:04,25,11059988,1,244062,22,12,120.0,99.98,,2F01032406,1,
6410,3E0000067067,3E01044706,2019-07-20 00:00:00,2019-07-20 14:16:05,34,11051969,1,243049,22,11,335.0,187.49,,3E01044706,1,1.0
6411,BB0000036573,BB01023481,2019-07-20 00:00:00,2019-07-20 14:29:12,11,10693343,1,191823,22,11,145.0,145.0,,BB01023481,1,1.0
6412,BB0000036574,BB01023481,2019-07-20 00:00:00,2019-07-20 14:29:12,11,11068331,1,245187,22,11,120.0,59.99,,BB01023481,1,1.0
6413,BB0000036576,BB01023483,2019-07-20 00:00:00,2019-07-20 14:33:03,11,10931907,1,226449,22, 9½,140.0,119.98,,BB01023483,1,1.0
6414,2F0000047900,2F01032423,2019-07-20 00:00:00,2019-07-20 14:41:11,25,11014464,1,237759,22, 9,45.0,31.49,,2F01032423,1,1.0
6415,3D0000057609,3D01043163,2019-07-20 00:00:00,2019-07-20 14:43:25,33,11057990,1,243746,22, 9,120.0,120.0,,3D01043163,1,1.0
6416,3D0000057614,3D01043165,2019-07-20 00:00:00,2019-07-20 14:48:01,33,11068626,1,245219,22,12,80.0,69.98,,3D01043165,1,1.0
6417,3D0000057635,3D01043173,2019-07-20 00:00:00,2019-07-20 15:12:06,33,11021295,1,238707,22, 8,200.0,179.98,,3D01043173,1,1.0
6418,3E0000067091,3E01044719,2019-07-20 00:00:00,2019-07-20 15:24:10,34,11014525,1,237775,22,10,45.0,41.98,,3E01044719,1,1.0
6419,1B0000109944,1B01072319,2019-07-20 00:00:00,2019-07-20 15:25:47,11,10997462,1,235643,22, 9,195.0,129.98,,1B01072319,1,1.0
6420,3E0000067093,3E01044721,2019-07-20 00:00:00,2019-07-20 15:29:33,34,11067276,1,245026,22,11,75.0,75.0,,3E01044721,1,1.0
6421,2I0000029163,2I01020229,2019-07-20 00:00:00,2019-07-20 15:30:06,28,10875777,1,218248,22, 9½,115.0,99.98,,2I01020229,1,1.0
6422,2I0000029165,2I01020231,2019-07-20 00:00:00,2019-07-20 15:33:50,28,11021851,1,238809,22,12,170.0,149.98,,2I01020231,1,1.0
6423,3D0000057644,3D01043179,2019-07-20 00:00:00,2019-07-20 15:35:38,33,11005451,1,236822,22,10,178.0,159.98,,3D01043179,1,1.0
6424,3D0000057645,3D01043179,2019-07-20 00:00:00,2019-07-20 15:35:38,33,11073673,1,246037,22,10,198.0,112.49,,3D01043179,1,1.0
6425,3D0000057647,3D01043180,2019-07-20 00:00:00,2019-07-20 15:37:58,33,11076598,1,246330,22, 7,128.0,109.98,,3D01043180,1,1.0
6426,3D0000057649,3D01043183,2019-07-20 00:00:00,2019-07-20 15:45:25,33,11016428,-1,238094,22,10,55.0,-49.98,3D0000056977,3D01042775,1,
6427,2I0000029179,2I01020240,2019-07-20 00:00:00,2019-07-20 16:07:08,28,11072028,1,245708,22,10,110.0,54.98,,2I01020240,1,1.0
6428,2F0000047940,2F01032445,2019-07-20 00:00:00,2019-07-20 16:12:48,25,11069319,1,245308,22,10½,150.0,119.98,,2F01032445,1,1.0
6429,2F0000047941,2F01032445,2019-07-20 00:00:00,2019-07-20 16:12:48,25,10931909,1,226449,22,10½,140.0,89.99,,2F01032445,1,1.0
6430,2I0000029185,2I01020243,2019-07-20 00:00:00,2019-07-20 16:17:15,28,11014466,1,237759,22,11,45.0,41.98,,2I01020243,1,1.0
6431,3E0000067113,3E01044733,2019-07-20 00:00:00,2019-07-20 16:31:56,34,10887488,1,220088,22, 8,158.0,139.98,,3E01044733,1,1.0
6432,2I0000029187,2I01020245,2019-07-20 00:00:00,2019-07-20 16:43:41,28,11020872,1,238658,22,10,225.0,199.98,,2I01020245,1,1.0
6433,2I0000029188,2I01020245,2019-07-20 00:00:00,2019-07-20 16:43:41,28,11073599,1,246023,22,10,148.0,44.99,,2I01020245,1,1.0
6434,AF0000098955,AF01064962,2019-07-20 00:00:00,2019-07-20 17:05:51,5,11082837,1,247021,22, 9,150.0,150.0,,AF01064962,1,1.0
6435,1B0000110007,1B01072352,2019-07-20 00:00:00,2019-07-20 17:10:34,11,11069474,1,245334,22, 9,50.0,22.49,,1B01072352,1,1.0
6436,3E0000067145,3E01044751,2019-07-20 00:00:00,2019-07-20 17:53:34,34,11059158,1,243957,22, 9,65.0,44.99,,3E01044751,1,1.0
6437,3E0000067147,3E01044751,2019-07-20 00:00:00,2019-07-20 17:53:34,34,10830136,1,211738,22, 9,100.0,79.98,,3E01044751,1,1.0
6438,2I0000029200,2I01020254,2019-07-20 00:00:00,2019-07-20 17:54:00,28,11049505,1,242689,22,10,168.0,37.49,,2I01020254,1,1.0
6439,2I0000029201,2I01020254,2019-07-20 00:00:00,2019-07-20 17:54:00,28,11022944,1,238982,22,10,80.0,62.98,,2I01020254,1,1.0
6440,3D0000057722,3D01043228,2019-07-20 00:00:00,2019-07-20 18:27:27,33,10924311,1,225274,22, 9½,140.0,119.98,,3D01043228,1,1.0
6441,2I0000029215,2I01020259,2019-07-20 00:00:00,2019-07-20 18:29:22,28,11037155,1,240868,22, 9,170.0,170.0,,2I01020259,1,1.0
6442,3E0000067165,3E01044761,2019-07-20 00:00:00,2019-07-20 19:20:05,34,10944938,1,228267,22,11,110.0,99.98,,3E01044761,1,1.0
6443,3E0000067167,3E01044763,2019-07-20 00:00:00,2019-07-20 19:23:57,34,11071984,1,245703,22,10,110.0,89.98,,3E01044763,1,1.0
6444,3E0000067172,3E01044766,2019-07-20 00:00:00,2019-07-20 19:44:24,34,11070122,1,245416,22, 7,158.0,139.98,,3E01044766,1,1.0
6445,3E0000067173,3E01044766,2019-07-20 00:00:00,2019-07-20 19:44:24,34,11042036,1,241657,22, 7,158.0,59.24,,3E01044766,1,1.0
6446,3E0000067191,3E01044772,2019-07-20 00:00:00,2019-07-20 21:00:43,34,10794334,1,206411,22, 8,150.0,150.0,,3E01044772,1,1.0
6447,0F0000159200,0F01106187,2019-07-21 00:00:00,2019-07-21 10:53:31,5,11059912,1,244048,22,10,140.0,89.99,,0F01106187,1,1.0
6448,2F0000048023,2F01032492,2019-07-21 00:00:00,2019-07-21 11:26:33,25,11072055,1,245711,22,10,128.0,109.98,,2F01032492,1,1.0
6449,2I0000029252,2I01020278,2019-07-21 00:00:00,2019-07-21 11:47:05,28,11017711,1,238089,22,10½,145.0,99.98,,2I01020278,1,1.0
6450,2I0000029254,2I01020280,2019-07-21 00:00:00,2019-07-21 11:49:18,28,11064822,1,244689,22,11,195.0,96.98,,2I01020280,1,1.0
6451,2I0000029255,2I01020281,2019-07-21 00:00:00,2019-07-21 11:52:47,28,11062599,1,244407,22,10,90.0,74.98,,2I01020281,1,1.0
6452,3D0000057782,3D01043262,2019-07-21 00:00:00,2019-07-21 11:55:25,33,11074941,1,246107,22, 9,275.0,275.0,,3D01043262,1,1.0
6453,2F0000048032,2F01032498,2019-07-21 00:00:00,2019-07-21 12:11:35,25,11017339,-1,238166,22, 9,220.0,-199.98,2F0000047465,2F01032198,3,
6454,2F0000048034,2F01032498,2019-07-21 00:00:00,2019-07-21 12:11:35,25,11017339,1,238166,22, 9,220.0,199.98,,2F01032498,3,3.0
6455,3E0000067227,3E01044785,2019-07-21 00:00:00,2019-07-21 12:14:14,34,11027051,1,239562,22, 9,128.0,109.98,,3E01044785,1,1.0
6456,3E0000067229,3E01044785,2019-07-21 00:00:00,2019-07-21 12:14:14,34,11072027,1,245708,22, 9,110.0,41.24,,3E01044785,1,1.0
6457,1B0000110066,1B01072390,2019-07-21 00:00:00,2019-07-21 12:27:31,11,11068111,1,245165,22, 9,78.0,37.49,,1B01072390,1,1.0
6458,1B0000110078,1B01072393,2019-07-21 00:00:00,2019-07-21 12:45:24,11,10924322,1,225275,22, 8½,140.0,119.98,,1B01072393,1,1.0
6459,1B0000110084,1B01072396,2019-07-21 00:00:00,2019-07-21 12:53:38,11,11067982,1,245154,22,10,78.0,69.98,,1B01072396,1,1.0
6460,1B0000110085,1B01072396,2019-07-21 00:00:00,2019-07-21 12:53:38,11,11064526,1,244639,22, 9½,120.0,52.49,,1B01072396,1,1.0
6461,0F0000159255,0F01106214,2019-07-21 00:00:00,2019-07-21 13:16:08,5,10830134,1,211738,22, 8,100.0,79.98,,0F01106214,1,1.0
6462,3D0000057820,3D01043275,2019-07-21 00:00:00,2019-07-21 13:17:19,33,11026473,1,239452,22, 8½,115.0,99.98,,3D01043275,1,1.0
6463,3D0000057821,3D01043275,2019-07-21 00:00:00,2019-07-21 13:17:19,33,11016413,1,238093,22, 9,55.0,37.49,,3D01043275,1,1.0
6464,2F0000048058,2F01032508,2019-07-21 00:00:00,2019-07-21 13:23:05,25,10954885,1,229861,22, 9,158.0,139.98,,2F01032508,1,1.0
6465,2I0000029271,2I01020290,2019-07-21 00:00:00,2019-07-21 13:58:17,28,11016417,1,238093,22,11,55.0,49.98,,2I01020290,1,1.0
6466,3E0000067251,3E01044796,2019-07-21 00:00:00,2019-07-21 14:00:21,34,10830134,1,211738,22, 8,100.0,79.98,,3E01044796,1,1.0
6467,3E0000067252,3E01044796,2019-07-21 00:00:00,2019-07-21 14:00:21,34,10830142,1,211738,22,12,100.0,59.99,,3E01044796,1,1.0
6468,3D0000057842,3D01043284,2019-07-21 00:00:00,2019-07-21 14:29:07,33,11073687,1,246038,22, 8,198.0,149.98,,3D01043284,1,1.0
6469,1B0000110169,1B01072442,2019-07-21 00:00:00,2019-07-21 14:38:24,11,10919622,1,224700,22, 9,45.0,29.99,,1B01072442,1,1.0
6470,3E0000067262,3E01044802,2019-07-21 00:00:00,2019-07-21 14:39:31,34,11067042,1,244997,22, 8½,90.0,59.98,,3E01044802,1,1.0
6471,3D0000057852,3D01043292,2019-07-21 00:00:00,2019-07-21 14:49:56,33,11088010,1,247854,22,10,195.0,195.0,,3D01043292,1,1.0
6472,AF0000099115,AF01065054,2019-07-21 00:00:00,2019-07-21 14:58:21,5,11056320,1,243552,22,12,45.0,39.98,,AF01065054,1,1.0
6473,0F0000159330,0F01106249,2019-07-21 00:00:00,2019-07-21 15:06:33,5,11065110,1,244737,22, 7,55.0,37.49,,0F01106249,1,1.0
6474,0F0000159333,0F01106249,2019-07-21 00:00:00,2019-07-21 15:06:33,5,11020869,1,238658,22, 7,225.0,199.98,,0F01106249,1,1.0
6475,1B0000110220,1B01072452,2019-07-21 00:00:00,2019-07-21 15:10:56,11,11014464,1,237759,22, 9,45.0,31.49,,1B01072452,1,1.0
6476,1B0000110221,1B01072452,2019-07-21 00:00:00,2019-07-21 15:10:56,11,10875780,1,218248,22,11,115.0,99.98,,1B01072452,1,1.0
6477,2I0000029287,2I01020300,2019-07-21 00:00:00,2019-07-21 15:13:35,28,10924323,1,225275,22, 9,140.0,119.98,,2I01020300,1,1.0
6478,3D0000057858,3D01043296,2019-07-21 00:00:00,2019-07-21 15:18:11,33,11072194,1,245746,22, 9,98.0,28.98,,3D01043296,1,
6479,2I0000029291,2I01020302,2019-07-21 00:00:00,2019-07-21 15:30:19,28,11014463,1,237759,22, 8,45.0,41.98,,2I01020302,1,1.0
6480,AF0000099140,AF01065070,2019-07-21 00:00:00,2019-07-21 15:32:21,5,10767387,1,202529,22,11,65.0,65.0,,AF01065070,1,1.0
6481,2I0000029293,2I01020304,2019-07-21 00:00:00,2019-07-21 15:34:42,28,10662829,1,187466,22,10,130.0,82.49,,2I01020304,1,
6482,2I0000029294,2I01020304,2019-07-21 00:00:00,2019-07-21 15:34:42,28,11039821,1,241248,22,10½,125.0,125.0,,2I01020304,1,
6483,1B0000110232,1B01072459,2019-07-21 00:00:00,2019-07-21 15:36:41,11,11068059,1,245161,22, 9,78.0,69.98,,1B01072459,1,1.0
6484,3D0000057873,3D01043302,2019-07-21 00:00:00,2019-07-21 15:41:37,33,11068624,1,245219,22,11,80.0,69.98,,3D01043302,1,1.0
6485,3D0000057874,3D01043302,2019-07-21 00:00:00,2019-07-21 15:41:37,33,11022946,1,238982,22,11,80.0,52.49,,3D01043302,1,1.0
6486,KF0000010581,KF01006775,2019-07-21 00:00:00,2019-07-21 15:56:33,5,11058092,1,243754,22, 9,45.0,31.49,,KF01006775,1,
6487,2I0000029309,2I01020312,2019-07-21 00:00:00,2019-07-21 16:07:08,28,11021846,1,238809,22, 9½,170.0,149.98,,2I01020312,1,1.0
6488,2F0000048129,2F01032553,2019-07-21 00:00:00,2019-07-21 16:08:36,25,11073688,1,246038,22, 9,198.0,149.98,,2F01032553,1,1.0
6489,0F0000159370,0F01106273,2019-07-21 00:00:00,2019-07-21 16:09:55,5,11020802,1,238646,22,12,78.0,69.98,,0F01106273,1,1.0
6490,2F0000048133,2F01032557,2019-07-21 00:00:00,2019-07-21 16:15:27,25,11058092,1,243754,22, 9,45.0,31.49,,2F01032557,1,1.0
6491,3D0000057884,3D01043309,2019-07-21 00:00:00,2019-07-21 16:19:34,33,11072194,-1,245746,22, 9,98.0,-28.98,3D0000057858,3D01043296,1,
6492,3D0000057885,3D01043310,2019-07-21 00:00:00,2019-07-21 16:38:02,33,11067060,1,244999,22, 8,50.0,44.98,,3D01043310,1,1.0
6493,AF0000099194,AF01065105,2019-07-21 00:00:00,2019-07-21 17:01:23,5,11064821,1,244689,22,10,195.0,96.98,,AF01065105,1,1.0
6494,3D0000057892,3D01043315,2019-07-21 00:00:00,2019-07-21 17:07:21,33,11066942,1,244988,22,10½,95.0,69.98,,3D01043315,1,1.0
6495,3D0000057893,3D01043315,2019-07-21 00:00:00,2019-07-21 17:07:21,33,11058107,1,243756,22,10,45.0,31.49,,3D01043315,1,1.0
6496,DD0000000667,DD01000498,2019-07-21 00:00:00,2019-07-21 17:16:52,33,11020806,1,238645,22, 8,78.0,52.49,,DD01000498,1,1.0
6497,2I0000029322,2I01020323,2019-07-21 00:00:00,2019-07-21 17:21:06,28,11080259,1,246791,22,10½,110.0,110.0,,2I01020323,1,1.0
6498,3E0000067310,3E01044830,2019-07-21 00:00:00,2019-07-21 17:23:04,34,11042643,-1,241729,22,11,240.0,-240.0,3E0000065196,3E01043690,1,
6499,2I0000029324,2I01020326,2019-07-21 00:00:00,2019-07-21 17:26:57,28,10693341,1,191823,22, 9,145.0,145.0,,2I01020326,1,1.0
6500,2I0000029326,2I01020326,2019-07-21 00:00:00,2019-07-21 17:26:57,28,11020807,1,238645,22, 9,78.0,52.49,,2I01020326,1,1.0
6501,3D0000057912,3D01043322,2019-07-21 00:00:00,2019-07-21 17:27:32,33,10939299,1,227520,22, 8,90.0,69.98,,3D01043322,1,1.0
6502,3D0000057916,3D01043326,2019-07-21 00:00:00,2019-07-21 17:37:05,33,11073297,1,245972,22,12,128.0,99.98,,3D01043326,1,1.0
6503,3D0000057918,3D01043328,2019-07-21 00:00:00,2019-07-21 17:40:09,33,11020806,1,238645,22, 8,78.0,69.98,,3D01043328,1,1.0
6504,3D0000057938,3D01043340,2019-07-21 00:00:00,2019-07-21 18:31:03,33,10967810,1,231508,22,10,85.0,74.98,,3D01043340,1,1.0
6505,3D0000057944,3D01043344,2019-07-21 00:00:00,2019-07-21 18:48:56,33,10967810,1,231508,22,10,85.0,74.98,,3D01043344,1,1.0
6506,3D0000057947,3D01043346,2019-07-21 00:00:00,2019-07-21 19:01:55,33,11067030,1,244996,22, 9,90.0,33.74,,3D01043346,1,1.0
6507,3D0000057948,3D01043346,2019-07-21 00:00:00,2019-07-21 19:01:55,33,11058092,1,243754,22, 9,45.0,31.49,,3D01043346,1,1.0
6508,3E0000067312,3E01044832,2019-07-22 00:00:00,2019-07-22 09:41:16,34,11067312,-1,245030,22, 9½,90.0,-90.0,3E0000066255,3E01044282,3,
6509,3E0000067313,3E01044832,2019-07-22 00:00:00,2019-07-22 09:41:16,34,11067313,1,245030,22,10,90.0,90.0,,3E01044832,3,1.0
6510,2I0000029338,2I01020332,2019-07-22 00:00:00,2019-07-22 11:45:27,28,11014462,1,237759,22, 7,45.0,41.98,,2I01020332,1,1.0
6511,2I0000029349,2I01020340,2019-07-22 00:00:00,2019-07-22 14:32:04,28,10919615,1,224699,22, 9,45.0,41.98,,2I01020340,1,1.0
6512,2I0000029350,2I01020340,2019-07-22 00:00:00,2019-07-22 14:32:04,28,11072201,1,245748,22, 8,98.0,21.74,,2I01020340,1,1.0
6513,2I0000029353,2I01020343,2019-07-22 00:00:00,2019-07-22 15:04:10,28,11082881,1,247027,22,11,160.0,160.0,,2I01020343,1,1.0
6514,KF0000010688,KF01006818,2019-07-22 00:00:00,2019-07-22 15:08:15,5,11058092,-1,243754,22, 9,45.0,-31.49,KF0000010581,KF01006775,3,
6515,KF0000010691,KF01006818,2019-07-22 00:00:00,2019-07-22 15:08:15,5,11014465,1,237759,22,10,45.0,31.49,,KF01006818,3,1.0
6516,3D0000057985,3D01043370,2019-07-22 00:00:00,2019-07-22 15:22:35,33,11066939,-1,244988,22, 9,95.0,-69.98,3D0000056962,3D01042765,1,
6517,3D0000057987,3D01043372,2019-07-22 00:00:00,2019-07-22 15:25:18,33,11066939,1,244988,22, 9,95.0,69.98,,3D01043372,1,1.0
6518,2I0000029355,2I01020345,2019-07-22 00:00:00,2019-07-22 15:36:36,28,11016417,1,238093,22,11,55.0,49.98,,2I01020345,1,1.0
6519,KF0000010699,KF01006824,2019-07-22 00:00:00,2019-07-22 15:36:52,5,11014465,1,237759,22,10,45.0,41.98,,KF01006824,1,1.0
6520,2I0000029356,2I01020346,2019-07-22 00:00:00,2019-07-22 15:47:25,28,11049740,1,242720,22,13,168.0,149.98,,2I01020346,1,1.0
6521,2I0000029359,2I01020349,2019-07-22 00:00:00,2019-07-22 16:15:03,28,10760512,1,201581,22,11,65.0,65.0,,2I01020349,1,1.0
6522,KF0000010731,KF01006840,2019-07-22 00:00:00,2019-07-22 17:18:01,5,11069753,1,245362,22, 9,195.0,195.0,,KF01006840,1,1.0
6523,KF0000010732,KF01006840,2019-07-22 00:00:00,2019-07-22 17:18:01,5,11020029,1,238502,22, 9,175.0,89.99,,KF01006840,1,1.0
6524,3E0000067384,3E01044871,2019-07-22 00:00:00,2019-07-22 17:40:53,34,11022902,1,238978,22,12,200.0,200.0,,3E01044871,1,
6525,AF0000099446,AF01065212,2019-07-22 00:00:00,2019-07-22 17:54:02,5,11058093,1,243754,22,10,45.0,41.98,,AF01065212,1,1.0
6526,3E0000067404,3E01044878,2019-07-22 00:00:00,2019-07-22 19:00:51,34,11016378,1,238090,22,11,145.0,99.98,,3E01044878,1,1.0
6527,0F0000159562,0F01106380,2019-07-22 00:00:00,2019-07-22 19:03:04,5,11082828,1,247022,22,11,150.0,150.0,,0F01106380,1,1.0
6528,3E0000067406,3E01044881,2019-07-22 00:00:00,2019-07-22 19:20:00,34,11072194,1,245746,22, 9,98.0,28.98,,3E01044881,1,1.0
6529,AF0000099475,AF01065230,2019-07-22 00:00:00,2019-07-22 19:29:31,5,11035875,1,240750,22, 9,200.0,169.98,,AF01065230,1,1.0
6530,AF0000099476,AF01065230,2019-07-22 00:00:00,2019-07-22 19:29:31,5,11068620,1,245219,22, 9,80.0,52.49,,AF01065230,1,1.0
6531,AF0000099477,AF01065230,2019-07-22 00:00:00,2019-07-22 19:29:31,5,11022955,1,238983,22, 9,80.0,52.49,,AF01065230,1,1.0
6532,AF0000099485,AF01065235,2019-07-22 00:00:00,2019-07-22 19:42:18,5,11095066,1,248807,22, 7,45.0,31.49,,AF01065235,1,1.0
6533,AF0000099486,AF01065235,2019-07-22 00:00:00,2019-07-22 19:42:18,5,11073242,1,245966,22, 8,198.0,58.98,,AF01065235,1,1.0
6534,AF0000099498,AF01065241,2019-07-22 00:00:00,2019-07-22 19:59:03,5,11049738,1,242720,22,11,168.0,112.49,,AF01065241,1,1.0
6535,3E0000067417,3E01044885,2019-07-22 00:00:00,2019-07-22 20:05:06,34,11049504,1,242689,22, 9,168.0,49.98,,3E01044885,1,1.0
6536,0F0000159580,0F01106391,2019-07-22 00:00:00,2019-07-22 20:13:16,5,10976656,1,232781,22, 9½,200.0,134.99,,0F01106391,1,1.0
