line_id,order_id,order_date,order_timestamp,store_id,sku,quantity,product_style,product_category,product_size,product_list_price,line_total,parent_line_id
3D0000057119,3D01042870,"2019-07-16 00:00:00","2019-07-16 19:02:58",33,11072183,1,245742,22,11,98.00,28.98,NULL
3E0000066542,3E01044429,"2019-07-16 00:00:00","2019-07-16 19:11:50",34,11056363,-1,243559,22," 8",168.00,-149.98,3E0000065736
3D0000057124,3D01042873,"2019-07-16 00:00:00","2019-07-16 19:14:30",33,11042635,1,241728,22,10,240.00,240.00,NULL
KF0000009668,KF01006324,"2019-07-16 00:00:00","2019-07-16 19:15:57",05,11070148,1,245419,22,12,70.00,64.98,NULL
3D0000057139,3D01042879,"2019-07-16 00:00:00","2019-07-16 19:45:12",33,11061697,-1,244303,22," 8½",135.00,-109.98,3D0000057100
3D0000057141,3D01042880,"2019-07-16 00:00:00","2019-07-16 19:47:05",33,11059896,1,244047,22," 8½",140.00,119.98,NULL
3D0000057143,3D01042881,"2019-07-16 00:00:00","2019-07-16 19:50:45",33,11059780,1,244036,22," 9",150.00,129.98,NULL
3D0000057144,3D01042881,"2019-07-16 00:00:00","2019-07-16 19:50:45",33,11058092,1,243754,22," 9",45.00,31.49,NULL
3D0000057145,3D01042881,"2019-07-16 00:00:00","2019-07-16 19:50:45",33,11017326,1,238165,22," 8½",65.00,37.49,NULL
0F0000158307,0F01105737,"2019-07-16 00:00:00","2019-07-16 19:52:39",05,11020799,1,238646,22," 9",78.00,69.98,NULL
AF0000097676,AF01064303,"2019-07-16 00:00:00","2019-07-16 19:57:23",05,11020807,1,238645,22," 9",78.00,69.98,NULL
1B0000108883,1B01071761,"2019-07-16 00:00:00","2019-07-16 20:04:14",11,11016417,1,238093,22,11,55.00,49.98,NULL
AF0000097680,AF01064307,"2019-07-16 00:00:00","2019-07-16 20:04:21",05,11064826,1,244690,22," 7",195.00,129.98,NULL
AF0000097685,AF01064309,"2019-07-16 00:00:00","2019-07-16 20:12:25",05,11027023,1,239558,22," 8",128.00,49.98,NULL
3D0000057151,3D01042886,"2019-07-16 00:00:00","2019-07-16 20:33:25",33,11058016,1,243748,22," 9",140.00,41.98,NULL
AF0000097722,AF01064319,"2019-07-16 00:00:00","2019-07-16 20:40:23",05,11020807,1,238645,22," 9",78.00,69.98,NULL
2I0000028873,2I01020044,"2019-07-16 00:00:00","2019-07-16 20:40:45",28,11026476,-1,239452,22,10,115.00,-99.98,2I0000026784
AF0000097735,AF01064326,"2019-07-17 00:00:00","2019-07-17 10:52:57",05,11021426,1,238719,22,10,150.00,119.98,NULL
AF0000097736,AF01064326,"2019-07-17 00:00:00","2019-07-17 10:52:57",05,11059848,1,244041,22,10½,100.00,59.99,NULL
DD0000000610,DD01000465,"2019-07-17 00:00:00","2019-07-17 11:15:39",33,11058093,1,243754,22,10,45.00,41.98,NULL
AF0000097779,AF01064345,"2019-07-17 00:00:00","2019-07-17 12:21:32",05,11066647,1,244963,22," 8½",90.00,44.98,NULL
KF0000009712,KF01006339,"2019-07-17 00:00:00","2019-07-17 12:34:30",05,11064820,-1,244689,22," 9",195.00,-96.98,AF0000097487
KF0000009714,KF01006339,"2019-07-17 00:00:00","2019-07-17 12:34:30",05,11064820,1,244689,22," 9",195.00,72.74,NULL
3D0000057168,3D01042897,"2019-07-17 00:00:00","2019-07-17 12:45:13",33,11017347,1,238167,22,10,220.00,199.98,NULL
2I0000028892,2I01020058,"2019-07-17 00:00:00","2019-07-17 13:49:54",28,11079295,1,246683,22,10,120.00,120.00,NULL
KF0000009750,KF01006358,"2019-07-17 00:00:00","2019-07-17 14:21:45",05,11073034,1,245930,22,11,178.00,88.98,NULL
AF0000097871,AF01064393,"2019-07-17 00:00:00","2019-07-17 14:41:27",05,11016415,-1,238093,22,10,55.00,-55.00,KF0000006027
3E0000066597,3E01044462,"2019-07-17 00:00:00","2019-07-17 15:04:17",34,10949358,1,229089,22,10,165.00,165.00,NULL
3E0000066601,3E01044464,"2019-07-17 00:00:00","2019-07-17 15:08:16",34,11020930,1,238663,22,11,195.00,179.98,NULL
2I0000028902,2I01020066,"2019-07-17 00:00:00","2019-07-17 15:13:52",28,11036943,1,240849,22," 9",140.00,99.98,NULL
AF0000097902,AF01064405,"2019-07-17 00:00:00","2019-07-17 15:19:30",05,10819829,1,210108,22,10,65.00,65.00,NULL
0F0000158398,0F01105783,"2019-07-17 00:00:00","2019-07-17 15:31:57",05,11067052,1,244998,22," 7",50.00,50.00,NULL
AF0000097908,AF01064410,"2019-07-17 00:00:00","2019-07-17 15:33:09",05,10976187,1,232725,22," 8",60.00,60.00,NULL
KF0000009764,KF01006365,"2019-07-17 00:00:00","2019-07-17 15:38:26",05,11064833,1,244691,22," 6",195.00,119.98,NULL
3D0000057197,3D01042913,"2019-07-17 00:00:00","2019-07-17 15:39:39",33,11068250,1,245181,22," 9½",120.00,59.98,NULL
3D0000057198,3D01042913,"2019-07-17 00:00:00","2019-07-17 15:39:39",33,11060584,1,244123,22,10,60.00,37.49,NULL
0F0000158401,0F01105786,"2019-07-17 00:00:00","2019-07-17 15:45:21",05,10832699,1,212075,22,10,95.00,46.98,NULL
2I0000028904,2I01020068,"2019-07-17 00:00:00","2019-07-17 16:05:02",28,11056322,1,243553,22," 7",45.00,39.98,NULL
2I0000028905,2I01020069,"2019-07-17 00:00:00","2019-07-17 16:08:54",28,11067300,1,245028,22,10,95.00,74.98,NULL
3D0000057211,3D01042922,"2019-07-17 00:00:00","2019-07-17 16:32:16",33,11014466,1,237759,22,11,45.00,41.98,NULL
AF0000097946,AF01064424,"2019-07-17 00:00:00","2019-07-17 16:42:14",05,11071999,1,245704,22," 9",128.00,37.98,NULL
3E0000066617,3E01044475,"2019-07-17 00:00:00","2019-07-17 17:02:51",34,11076435,1,246304,22,10,195.00,195.00,NULL
3E0000066620,3E01044477,"2019-07-17 00:00:00","2019-07-17 17:13:58",34,11058099,1,243755,22," 9",45.00,41.98,NULL
3D0000057219,3D01042926,"2019-07-17 00:00:00","2019-07-17 17:18:14",33,11072346,-1,245761,22," 7",148.00,-73.98,3D0000056077
3D0000057220,3D01042926,"2019-07-17 00:00:00","2019-07-17 17:18:14",33,11072346,1,245761,22," 7",148.00,59.98,NULL
KF0000009800,KF01006384,"2019-07-17 00:00:00","2019-07-17 18:44:50",05,11062599,1,244407,22,10,90.00,74.98,NULL
2F0000047348,2F01032127,"2019-07-17 00:00:00","2019-07-17 18:46:26",25,11022938,1,238982,22," 7",80.00,52.49,NULL
3E0000066634,3E01044488,"2019-07-17 00:00:00","2019-07-17 18:59:30",34,11084378,1,247292,22,10½,100.00,100.00,NULL
2F0000047356,2F01032133,"2019-07-17 00:00:00","2019-07-17 19:31:01",25,11072224,1,245750,22," 9",148.00,44.99,NULL
2F0000047357,2F01032133,"2019-07-17 00:00:00","2019-07-17 19:31:01",25,11068249,1,245181,22," 9",120.00,59.98,NULL
KF0000009809,KF01006390,"2019-07-17 00:00:00","2019-07-17 19:31:09",05,11057953,1,243743,22,10,110.00,44.98,NULL
1B0000109132,1B01071891,"2019-07-17 00:00:00","2019-07-17 19:38:55",11,10716845,1,195284,22," 8½",130.00,109.98,NULL
0F0000158445,0F01105811,"2019-07-17 00:00:00","2019-07-17 19:43:05",05,10875776,1,218248,22," 9",115.00,99.98,NULL
AF0000097998,AF01064456,"2019-07-17 00:00:00","2019-07-17 19:45:14",05,11072193,1,245746,22," 8",98.00,21.74,NULL
AF0000097999,AF01064456,"2019-07-17 00:00:00","2019-07-17 19:45:14",05,11072201,1,245748,22," 8",98.00,21.74,NULL
AF0000098000,AF01064456,"2019-07-17 00:00:00","2019-07-17 19:45:14",05,11072291,1,245756,22," 8",148.00,59.98,NULL
BB0000036427,BB01023416,"2019-07-17 00:00:00","2019-07-17 20:07:07",11,11072202,1,245748,22," 9",98.00,21.74,NULL
BB0000036428,BB01023416,"2019-07-17 00:00:00","2019-07-17 20:07:07",11,11059886,1,244046,22,10,140.00,119.98,NULL
AF0000098017,AF01064468,"2019-07-17 00:00:00","2019-07-17 20:07:50",05,11021818,1,238807,22," 8½",170.00,149.98,NULL
1B0000109145,1B01071897,"2019-07-17 00:00:00","2019-07-17 20:18:36",11,11042144,1,241667,22,12,150.00,139.98,NULL
2F0000047371,2F01032142,"2019-07-17 00:00:00","2019-07-17 20:20:17",25,10968354,-1,231543,22,11,175.00,-119.98,CE0000086674
1B0000109147,1B01071898,"2019-07-17 00:00:00","2019-07-17 20:22:02",11,11064551,1,244641,22," 9",140.00,119.98,NULL
3D0000057264,3D01042955,"2019-07-17 00:00:00","2019-07-17 20:27:06",33,11067056,1,244998,22,11,50.00,50.00,NULL
2F0000047377,2F01032145,"2019-07-17 00:00:00","2019-07-17 20:35:33",25,11047652,1,242453,22,12,160.00,108.74,NULL
2F0000047378,2F01032145,"2019-07-17 00:00:00","2019-07-17 20:35:33",25,11073675,1,246037,22,12,198.00,149.98,NULL
3E0000066655,3E01044499,"2019-07-17 00:00:00","2019-07-17 20:47:24",34,11058091,1,243754,22," 8",45.00,41.98,NULL
2I0000028925,2I01020084,"2019-07-17 00:00:00","2019-07-17 21:01:17",28,10832698,1,212075,22," 9",95.00,46.98,NULL
AF0000098064,AF01064488,"2019-07-18 00:00:00","2019-07-18 11:29:33",05,11017714,1,238089,22,12,145.00,99.98,NULL
2F0000047409,2F01032166,"2019-07-18 00:00:00","2019-07-18 11:37:27",25,10976180,1,232724,22," 9",150.00,150.00,NULL
2F0000047425,2F01032173,"2019-07-18 00:00:00","2019-07-18 12:44:29",25,11056319,1,243552,22,11,45.00,29.99,NULL
2F0000047431,2F01032177,"2019-07-18 00:00:00","2019-07-18 12:56:44",25,11020808,1,238645,22,10,78.00,55.98,NULL
AF0000098108,AF01064516,"2019-07-18 00:00:00","2019-07-18 12:59:56",05,11064859,1,244694,22," 8",195.00,129.98,NULL
AF0000098126,AF01064524,"2019-07-18 00:00:00","2019-07-18 13:23:48",05,11042133,1,241666,22,13,150.00,139.98,NULL
2F0000047437,2F01032183,"2019-07-18 00:00:00","2019-07-18 13:35:08",25,11023658,1,239041,22,12,130.00,99.98,NULL
2I0000028940,2I01020094,"2019-07-18 00:00:00","2019-07-18 14:00:08",28,11073287,1,245971,22,11,128.00,99.98,NULL
2F0000047441,2F01032185,"2019-07-18 00:00:00","2019-07-18 14:04:43",25,11014465,1,237759,22,10,45.00,31.49,NULL
2F0000047458,2F01032192,"2019-07-18 00:00:00","2019-07-18 14:43:53",25,11057715,1,243719,22," 8",195.00,119.98,NULL
3D0000057314,3D01042985,"2019-07-18 00:00:00","2019-07-18 14:55:06",33,11061967,1,244339,22,11,165.00,139.98,NULL
AF0000098188,AF01064556,"2019-07-18 00:00:00","2019-07-18 15:04:52",05,10924329,1,225275,22,12,140.00,119.98,NULL
3D0000057320,3D01042989,"2019-07-18 00:00:00","2019-07-18 15:28:00",33,10924323,1,225275,22," 9",140.00,119.98,NULL
AF0000098204,AF01064566,"2019-07-18 00:00:00","2019-07-18 15:45:15",05,10825067,1,210863,22,12,100.00,79.98,NULL
2F0000047465,2F01032198,"2019-07-18 00:00:00","2019-07-18 15:46:34",25,11017339,1,238166,22," 9",220.00,199.98,NULL
KF0000009899,KF01006443,"2019-07-18 00:00:00","2019-07-18 16:03:49",05,10825067,-1,210863,22,12,100.00,-79.98,AF0000098204
3D0000057331,3D01042996,"2019-07-18 00:00:00","2019-07-18 16:42:25",33,10919616,1,224699,22,10,45.00,41.98,NULL
2F0000047488,2F01032209,"2019-07-18 00:00:00","2019-07-18 16:47:40",25,11077052,-1,246408,22," 7",240.00,-240.00,2F0000046904
AF0000098243,AF01064588,"2019-07-18 00:00:00","2019-07-18 17:03:42",05,10875769,1,218247,22,12,115.00,99.98,NULL
AF0000098244,AF01064588,"2019-07-18 00:00:00","2019-07-18 17:03:42",05,10830142,1,211738,22,12,100.00,59.99,NULL
AF0000098245,AF01064588,"2019-07-18 00:00:00","2019-07-18 17:03:42",05,11020803,1,238646,22,13,78.00,52.49,NULL
KF0000009925,KF01006455,"2019-07-18 00:00:00","2019-07-18 18:17:36",05,11076462,1,246312,22," 9",195.00,195.00,NULL
BB0000036458,BB01023429,"2019-07-18 00:00:00","2019-07-18 18:29:51",11,11082878,1,247027,22," 9½",160.00,160.00,NULL
BB0000036459,BB01023429,"2019-07-18 00:00:00","2019-07-18 18:29:51",11,11059781,1,244036,22," 9½",150.00,97.49,NULL
AF0000098272,AF01064604,"2019-07-18 00:00:00","2019-07-18 18:38:13",05,11067419,1,245046,22," 8½",120.00,74.99,NULL
3E0000066767,3E01044554,"2019-07-18 00:00:00","2019-07-18 18:48:08",34,11072575,-1,245871,22," 9",138.00,-99.98,3E0000062312
3E0000066768,3E01044554,"2019-07-18 00:00:00","2019-07-18 18:48:08",34,11072575,1,245871,22," 9",138.00,99.98,NULL
3D0000057352,3D01043010,"2019-07-18 00:00:00","2019-07-18 18:48:14",33,11059075,1,243919,22,12,110.00,110.00,NULL
0F0000158598,0F01105895,"2019-07-18 00:00:00","2019-07-18 19:07:59",05,10832708,1,212076,22,12,95.00,35.24,NULL
1B0000109410,1B01072034,"2019-07-18 00:00:00","2019-07-18 19:12:42",11,11079611,1,246714,22,11,100.00,100.00,NULL
3E0000066774,3E01044557,"2019-07-18 00:00:00","2019-07-18 19:13:52",34,11047712,1,242468,22," 9",150.00,134.98,NULL
1B0000109413,1B01072036,"2019-07-18 00:00:00","2019-07-18 19:15:40",11,11016417,1,238093,22,11,55.00,49.98,NULL
1B0000109415,1B01072038,"2019-07-18 00:00:00","2019-07-18 19:32:43",11,11022932,1,238981,22,10½,80.00,69.98,NULL
3D0000057363,3D01043020,"2019-07-18 00:00:00","2019-07-18 19:33:37",33,10931912,1,226449,22,12,140.00,119.98,NULL
0F0000158653,0F01105918,"2019-07-18 00:00:00","2019-07-18 20:27:48",05,11076462,-1,246312,22," 9",195.00,-195.00,KF0000009925
0F0000158654,0F01105918,"2019-07-18 00:00:00","2019-07-18 20:27:48",05,11076462,1,246312,22," 9",195.00,195.00,NULL
3D0000057382,3D01043031,"2019-07-18 00:00:00","2019-07-18 20:32:53",33,11047695,1,242464,22," 9",150.00,134.98,NULL
3E0000066791,3E01044567,"2019-07-18 00:00:00","2019-07-18 20:38:49",34,11072194,1,245746,22," 9",98.00,28.98,NULL
3E0000066792,3E01044567,"2019-07-18 00:00:00","2019-07-18 20:38:49",34,11072181,1,245742,22," 9",98.00,21.74,NULL
1B0000109439,1B01072050,"2019-07-18 00:00:00","2019-07-18 20:40:21",11,11067980,1,245154,22," 9",78.00,52.49,NULL
1B0000109440,1B01072050,"2019-07-18 00:00:00","2019-07-18 20:40:21",11,11068328,1,245187,22," 9½",120.00,79.98,NULL
3E0000066794,3E01044569,"2019-07-18 00:00:00","2019-07-18 20:43:39",34,11072577,1,245871,22,11,138.00,68.98,NULL
3E0000066795,3E01044570,"2019-07-18 00:00:00","2019-07-18 20:53:30",34,10832697,1,212075,22," 8",95.00,46.98,NULL
3D0000057396,3D01043033,"2019-07-18 00:00:00","2019-07-18 20:57:57",33,10924845,1,225369,22,11,110.00,110.00,NULL
3E0000066798,3E01044571,"2019-07-18 00:00:00","2019-07-18 20:58:12",34,11057884,1,243737,22," 8",120.00,74.99,NULL
2F0000047579,2F01032250,"2019-07-19 00:00:00","2019-07-19 10:16:03",25,11005450,1,236822,22," 9",178.00,159.98,NULL
2F0000047581,2F01032250,"2019-07-19 00:00:00","2019-07-19 10:16:03",25,11049481,1,242686,22," 9",178.00,113.99,NULL
2I0000028990,2I01020130,"2019-07-19 00:00:00","2019-07-19 10:40:25",28,11067748,1,245097,22," 8½",90.00,44.99,NULL
2F0000047602,2F01032265,"2019-07-19 00:00:00","2019-07-19 11:32:10",25,10976180,-1,232724,22," 9",150.00,-150.00,2F0000047409
2F0000047603,2F01032265,"2019-07-19 00:00:00","2019-07-19 11:32:10",25,10976181,1,232724,22,10,150.00,150.00,NULL
3D0000057413,3D01043043,"2019-07-19 00:00:00","2019-07-19 11:38:25",33,11020800,1,238646,22,10,78.00,69.98,NULL
2F0000047610,2F01032269,"2019-07-19 00:00:00","2019-07-19 12:00:59",25,11073651,-1,246027,22,12,198.00,-149.98,2F0000040565
KF0000009989,KF01006487,"2019-07-19 00:00:00","2019-07-19 12:15:48",05,11072575,1,245871,22," 9",138.00,68.98,NULL
3E0000066868,3E01044597,"2019-07-19 00:00:00","2019-07-19 12:17:03",34,10810497,1,208956,22,10½,150.00,134.98,NULL
3D0000057424,3D01043051,"2019-07-19 00:00:00","2019-07-19 12:58:41",33,10875782,1,218248,22,12,115.00,99.98,NULL
2F0000047625,2F01032276,"2019-07-19 00:00:00","2019-07-19 13:09:57",25,11014465,-1,237759,22,10,45.00,-31.49,2F0000047441
2F0000047626,2F01032276,"2019-07-19 00:00:00","2019-07-19 13:09:57",25,11014464,1,237759,22," 9",45.00,31.49,NULL
3D0000057434,3D01043060,"2019-07-19 00:00:00","2019-07-19 14:31:54",33,11066967,1,244990,22,10,95.00,59.98,NULL
0F0000158795,0F01105985,"2019-07-19 00:00:00","2019-07-19 15:15:11",05,11070152,1,245420,22," 9",70.00,59.98,NULL
2F0000047675,2F01032304,"2019-07-19 00:00:00","2019-07-19 15:44:14",25,11070151,-1,245420,22," 8",70.00,-44.99,2F0000046582
2F0000047676,2F01032304,"2019-07-19 00:00:00","2019-07-19 15:44:14",25,11065107,-1,244736,22," 9",55.00,-37.49,2F0000046583
2F0000047677,2F01032304,"2019-07-19 00:00:00","2019-07-19 15:44:14",25,11036930,-1,240831,22," 9",140.00,-119.98,2F0000046584
2F0000047678,2F01032304,"2019-07-19 00:00:00","2019-07-19 15:44:14",25,11065107,1,244736,22," 9",55.00,37.49,NULL
2F0000047679,2F01032304,"2019-07-19 00:00:00","2019-07-19 15:44:14",25,11036917,1,240829,22," 9",140.00,119.98,NULL
2I0000029035,2I01020154,"2019-07-19 00:00:00","2019-07-19 16:14:01",28,10968363,1,231546,22," 9½",175.00,89.99,NULL
2I0000029037,2I01020154,"2019-07-19 00:00:00","2019-07-19 16:14:01",28,10974593,1,232548,22," 8½",150.00,129.98,NULL
3D0000057453,3D01043075,"2019-07-19 00:00:00","2019-07-19 16:57:22",33,10931905,1,226449,22," 8½",140.00,119.98,NULL
3E0000066956,3E01044644,"2019-07-19 00:00:00","2019-07-19 17:45:02",34,11058092,1,243754,22," 9",45.00,31.49,NULL
3D0000057482,3D01043093,"2019-07-19 00:00:00","2019-07-19 18:31:33",33,11083040,1,247152,22,10,200.00,179.98,NULL
3E0000066978,3E01044657,"2019-07-19 00:00:00","2019-07-19 18:53:01",34,11068239,1,245174,22,10½,120.00,59.98,NULL
3D0000057488,3D01043096,"2019-07-19 00:00:00","2019-07-19 18:57:06",33,11059784,1,244036,22,11,150.00,129.98,NULL
AF0000098612,AF01064776,"2019-07-19 00:00:00","2019-07-19 18:59:31",05,11057963,1,243744,22," 8½",110.00,110.00,NULL
1B0000109664,1B01072174,"2019-07-19 00:00:00","2019-07-19 19:05:59",11,11026477,1,239452,22,10½,115.00,99.98,NULL
1B0000109665,1B01072174,"2019-07-19 00:00:00","2019-07-19 19:05:59",11,11016426,1,238094,22," 9",55.00,37.49,NULL
3D0000057498,3D01043100,"2019-07-19 00:00:00","2019-07-19 19:22:02",33,11020809,1,238645,22,11,78.00,69.98,NULL
AF0000098625,AF01064785,"2019-07-19 00:00:00","2019-07-19 19:23:13",05,11060842,1,244147,22," 7½",200.00,179.98,NULL
1B0000109681,1B01072182,"2019-07-19 00:00:00","2019-07-19 19:45:47",11,11070130,1,245417,22," 8",158.00,139.98,NULL
AF0000098659,AF01064797,"2019-07-19 00:00:00","2019-07-19 19:46:13",05,11014464,1,237759,22," 9",45.00,41.98,NULL
3D0000057500,3D01043103,"2019-07-19 00:00:00","2019-07-19 19:46:31",33,11058109,1,243756,22,12,45.00,41.98,NULL
0F0000158919,0F01106044,"2019-07-19 00:00:00","2019-07-19 19:53:56",05,11016411,1,238093,22," 8",55.00,37.49,NULL
1B0000109687,1B01072187,"2019-07-19 00:00:00","2019-07-19 19:58:24",11,11065113,1,244737,22,13,55.00,49.98,NULL
AF0000098676,AF01064813,"2019-07-19 00:00:00","2019-07-19 20:24:47",05,11067061,1,244999,22," 9",50.00,33.74,NULL
2F0000047765,2F01032346,"2019-07-19 00:00:00","2019-07-19 20:32:39",25,11073295,1,245972,22,10,128.00,74.99,NULL
3D0000057520,3D01043116,"2019-07-19 00:00:00","2019-07-19 20:38:30",33,11021885,1,238812,22," 9½",130.00,119.98,NULL
1B0000109717,1B01072201,"2019-07-19 00:00:00","2019-07-19 20:47:44",11,11067993,1,245155,22," 9",78.00,52.49,NULL
3E0000066999,3E01044672,"2019-07-20 00:00:00","2019-07-20 10:28:00",34,11077978,1,246512,22," 7",220.00,220.00,NULL
2F0000047797,2F01032364,"2019-07-20 00:00:00","2019-07-20 11:12:35",25,10954877,1,229860,22," 8",158.00,139.98,NULL
3E0000067011,3E01044680,"2019-07-20 00:00:00","2019-07-20 11:22:35",34,11067312,1,245030,22," 9½",90.00,90.00,NULL
2F0000047805,2F01032368,"2019-07-20 00:00:00","2019-07-20 11:28:52",25,10832707,1,212076,22,11,95.00,35.24,NULL
2F0000047806,2F01032368,"2019-07-20 00:00:00","2019-07-20 11:28:52",25,11026477,1,239452,22,10½,115.00,74.99,NULL
2F0000047807,2F01032368,"2019-07-20 00:00:00","2019-07-20 11:28:52",25,11057914,1,243740,22,10,120.00,99.98,NULL
3D0000057546,3D01043126,"2019-07-20 00:00:00","2019-07-20 11:31:20",33,10834851,1,212399,22,10,150.00,134.98,NULL
3D0000057551,3D01043129,"2019-07-20 00:00:00","2019-07-20 11:56:58",33,10794342,1,206412,22," 9",150.00,150.00,NULL
3D0000057552,3D01043129,"2019-07-20 00:00:00","2019-07-20 11:56:58",33,10662829,1,187466,22,10,130.00,109.98,NULL
3D0000057553,3D01043130,"2019-07-20 00:00:00","2019-07-20 12:00:04",33,10834851,-1,212399,22,10,150.00,-134.98,3D0000057546
3D0000057554,3D01043131,"2019-07-20 00:00:00","2019-07-20 12:15:24",33,11017347,1,238167,22,10,220.00,199.98,NULL
2F0000047825,2F01032379,"2019-07-20 00:00:00","2019-07-20 12:20:29",25,10719573,1,195621,22," 8",298.00,298.00,NULL
3E0000067035,3E01044690,"2019-07-20 00:00:00","2019-07-20 12:29:09",34,10832707,1,212076,22,11,95.00,46.98,NULL
3D0000057564,3D01043137,"2019-07-20 00:00:00","2019-07-20 12:41:59",33,11092595,1,248476,22," 8",168.00,168.00,NULL
AF0000098791,AF01064863,"2019-07-20 00:00:00","2019-07-20 12:46:55",05,11016422,1,238094,22," 7",55.00,37.49,NULL
3D0000057578,3D01043145,"2019-07-20 00:00:00","2019-07-20 13:19:21",33,11064789,1,244684,22,10,195.00,129.98,NULL
1B0000109851,1B01072269,"2019-07-20 00:00:00","2019-07-20 13:22:20",11,11056324,1,243553,22," 9",45.00,39.98,NULL
2I0000029144,2I01020218,"2019-07-20 00:00:00","2019-07-20 13:48:54",28,10916177,1,224384,22," 7",168.00,149.98,NULL
2I0000029145,2I01020218,"2019-07-20 00:00:00","2019-07-20 13:48:54",28,11071973,1,245702,22," 7",110.00,67.49,NULL
2F0000047871,2F01032406,"2019-07-20 00:00:00","2019-07-20 13:55:04",25,11059988,1,244062,22,12,120.00,99.98,NULL
3E0000067067,3E01044706,"2019-07-20 00:00:00","2019-07-20 14:16:05",34,11051969,1,243049,22,11,335.00,187.49,NULL
BB0000036573,BB01023481,"2019-07-20 00:00:00","2019-07-20 14:29:12",11,10693343,1,191823,22,11,145.00,145.00,NULL
BB0000036574,BB01023481,"2019-07-20 00:00:00","2019-07-20 14:29:12",11,11068331,1,245187,22,11,120.00,59.99,NULL
BB0000036576,BB01023483,"2019-07-20 00:00:00","2019-07-20 14:33:03",11,10931907,1,226449,22," 9½",140.00,119.98,NULL
2F0000047900,2F01032423,"2019-07-20 00:00:00","2019-07-20 14:41:11",25,11014464,1,237759,22," 9",45.00,31.49,NULL
3D0000057609,3D01043163,"2019-07-20 00:00:00","2019-07-20 14:43:25",33,11057990,1,243746,22," 9",120.00,120.00,NULL
3D0000057614,3D01043165,"2019-07-20 00:00:00","2019-07-20 14:48:01",33,11068626,1,245219,22,12,80.00,69.98,NULL
3D0000057635,3D01043173,"2019-07-20 00:00:00","2019-07-20 15:12:06",33,11021295,1,238707,22," 8",200.00,179.98,NULL
3E0000067091,3E01044719,"2019-07-20 00:00:00","2019-07-20 15:24:10",34,11014525,1,237775,22,10,45.00,41.98,NULL
1B0000109944,1B01072319,"2019-07-20 00:00:00","2019-07-20 15:25:47",11,10997462,1,235643,22," 9",195.00,129.98,NULL
3E0000067093,3E01044721,"2019-07-20 00:00:00","2019-07-20 15:29:33",34,11067276,1,245026,22,11,75.00,75.00,NULL
2I0000029163,2I01020229,"2019-07-20 00:00:00","2019-07-20 15:30:06",28,10875777,1,218248,22," 9½",115.00,99.98,NULL
2I0000029165,2I01020231,"2019-07-20 00:00:00","2019-07-20 15:33:50",28,11021851,1,238809,22,12,170.00,149.98,NULL
3D0000057644,3D01043179,"2019-07-20 00:00:00","2019-07-20 15:35:38",33,11005451,1,236822,22,10,178.00,159.98,NULL
3D0000057645,3D01043179,"2019-07-20 00:00:00","2019-07-20 15:35:38",33,11073673,1,246037,22,10,198.00,112.49,NULL
3D0000057647,3D01043180,"2019-07-20 00:00:00","2019-07-20 15:37:58",33,11076598,1,246330,22," 7",128.00,109.98,NULL
3D0000057649,3D01043183,"2019-07-20 00:00:00","2019-07-20 15:45:25",33,11016428,-1,238094,22,10,55.00,-49.98,3D0000056977
2I0000029179,2I01020240,"2019-07-20 00:00:00","2019-07-20 16:07:08",28,11072028,1,245708,22,10,110.00,54.98,NULL
2F0000047940,2F01032445,"2019-07-20 00:00:00","2019-07-20 16:12:48",25,11069319,1,245308,22,10½,150.00,119.98,NULL
2F0000047941,2F01032445,"2019-07-20 00:00:00","2019-07-20 16:12:48",25,10931909,1,226449,22,10½,140.00,89.99,NULL
2I0000029185,2I01020243,"2019-07-20 00:00:00","2019-07-20 16:17:15",28,11014466,1,237759,22,11,45.00,41.98,NULL
3E0000067113,3E01044733,"2019-07-20 00:00:00","2019-07-20 16:31:56",34,10887488,1,220088,22," 8",158.00,139.98,NULL
2I0000029187,2I01020245,"2019-07-20 00:00:00","2019-07-20 16:43:41",28,11020872,1,238658,22,10,225.00,199.98,NULL
2I0000029188,2I01020245,"2019-07-20 00:00:00","2019-07-20 16:43:41",28,11073599,1,246023,22,10,148.00,44.99,NULL
AF0000098955,AF01064962,"2019-07-20 00:00:00","2019-07-20 17:05:51",05,11082837,1,247021,22," 9",150.00,150.00,NULL
1B0000110007,1B01072352,"2019-07-20 00:00:00","2019-07-20 17:10:34",11,11069474,1,245334,22," 9",50.00,22.49,NULL
3E0000067145,3E01044751,"2019-07-20 00:00:00","2019-07-20 17:53:34",34,11059158,1,243957,22," 9",65.00,44.99,NULL
3E0000067147,3E01044751,"2019-07-20 00:00:00","2019-07-20 17:53:34",34,10830136,1,211738,22," 9",100.00,79.98,NULL
2I0000029200,2I01020254,"2019-07-20 00:00:00","2019-07-20 17:54:00",28,11049505,1,242689,22,10,168.00,37.49,NULL
2I0000029201,2I01020254,"2019-07-20 00:00:00","2019-07-20 17:54:00",28,11022944,1,238982,22,10,80.00,62.98,NULL
3D0000057722,3D01043228,"2019-07-20 00:00:00","2019-07-20 18:27:27",33,10924311,1,225274,22," 9½",140.00,119.98,NULL
2I0000029215,2I01020259,"2019-07-20 00:00:00","2019-07-20 18:29:22",28,11037155,1,240868,22," 9",170.00,170.00,NULL
